customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,paperless_billing,churn
728,50,Female,20,117.42123600481524,2402.4265002686193,Two year,Bank transfer,Fiber optic,Yes,Yes,No,Yes,No,1
729,36,Male,12,77.3428621402118,1034.3310904414077,Month-to-month,Credit card,No,No,No,No,No,Yes,1
730,33,Female,9,27.427721722088222,214.4980008203483,Two year,Bank transfer,Fiber optic,Yes,No,Yes,No,Yes,0
731,47,Female,3,72.92895837158268,220.21559630314695,One year,Electronic check,DSL,Yes,No,Yes,Yes,Yes,0
732,30,Female,11,71.05327924589622,872.6805120888059,One year,Mailed check,Fiber optic,No,No,Yes,No,Yes,1
733,51,Female,4,115.99922694370633,625.2947248341308,One year,Bank transfer,DSL,Yes,Yes,No,Yes,Yes,1
734,19,Male,31,49.5594258692435,1609.2658968776236,Month-to-month,Credit card,No,No,Yes,No,No,Yes,1
735,60,Male,5,24.946510664460288,116.4153761288395,Two year,Electronic check,Fiber optic,No,Yes,No,Yes,No,1
736,52,Female,1,88.2091247325725,225.9426276854067,Month-to-month,Electronic check,DSL,No,Yes,No,Yes,No,0
737,48,Male,19,33.03012858577062,408.3745775016536,Month-to-month,Mailed check,DSL,Yes,No,No,Yes,Yes,0
738,59,Male,21,47.86239602856022,862.8868664490772,Two year,Electronic check,DSL,Yes,Yes,No,Yes,No,0
739,69,Male,49,55.06919178274221,2766.553819721207,One year,Electronic check,No,Yes,No,Yes,No,Yes,0
740,60,Male,20,63.161265612167824,1264.636147868669,Two year,Electronic check,DSL,Yes,No,Yes,Yes,No,0
741,18,Male,10,92.20509045393524,982.6022696517689,One year,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,0
742,25,Female,38,31.986436899676477,1221.9253544309004,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,1
743,35,Female,18,59.756221546168995,1132.7065572914291,Two year,Credit card,DSL,No,No,No,No,Yes,0
744,45,Female,1,70.96362888755266,70.96362888755266,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,Yes,1
745,52,Female,20,69.92644490029372,1455.5775066138435,Two year,Electronic check,Fiber optic,No,No,No,No,Yes,0
746,34,Male,57,80.0551951884938,4662.587578564904,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,No,1
747,47,Male,12,72.97666220686637,997.7750068755197,Two year,Credit card,DSL,No,No,No,No,No,0
748,33,Female,8,80.0312757709753,841.6056356326724,Month-to-month,Credit card,DSL,Yes,Yes,No,Yes,Yes,1
749,35,Male,3,78.7759777831528,260.737777699697,One year,Credit card,Fiber optic,No,No,Yes,Yes,Yes,0
750,23,Male,3,75.06484861969787,252.58565454381147,Two year,Electronic check,No,No,Yes,Yes,No,No,0
751,31,Female,13,29.451449282265735,230.55159425206975,Month-to-month,Credit card,DSL,Yes,No,Yes,No,No,0
752,24,Male,21,71.1659943791774,1441.344741848883,One year,Mailed check,DSL,No,No,Yes,No,No,1
753,30,Female,2,68.06486802786573,116.8215286550702,Two year,Electronic check,DSL,No,No,No,No,Yes,1
754,60,Female,67,73.46705237121573,5027.324464099089,One year,Bank transfer,No,Yes,No,No,No,No,1
755,30,Male,33,45.873044297667974,1452.7103494140802,Two year,Credit card,DSL,No,No,Yes,No,No,0
756,80,Male,21,65.34990610389117,1451.9820301565978,Month-to-month,Credit card,No,No,No,No,No,Yes,0
757,52,Female,42,21.3078229344709,894.7663915514398,Month-to-month,Credit card,DSL,No,Yes,No,No,Yes,0
758,47,Female,2,79.6842663454563,141.6517211794364,Month-to-month,Credit card,No,No,No,Yes,No,No,1
759,32,Male,15,86.0203392404864,1315.1944855206214,Month-to-month,Electronic check,Fiber optic,No,No,Yes,Yes,No,1
760,55,Female,23,40.04209326178676,881.8525077958113,Month-to-month,Mailed check,Fiber optic,No,Yes,No,Yes,Yes,1
761,36,Female,42,86.25651406390101,3579.869865874576,One year,Electronic check,DSL,Yes,No,No,No,No,0
762,46,Female,36,72.22711610160721,2429.697589078848,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,Yes,Yes,0
763,80,Male,7,68.41067677032528,454.07931665948803,Month-to-month,Electronic check,DSL,No,Yes,Yes,Yes,Yes,1
764,43,Female,67,34.25403477319113,2247.0235151889333,Month-to-month,Credit card,DSL,Yes,No,Yes,No,Yes,0
765,62,Male,3,93.59612141058753,229.1902652968546,Two year,Mailed check,DSL,No,No,Yes,No,No,0
766,34,Female,49,64.134189288893,3184.262581414761,One year,Mailed check,No,No,Yes,No,No,Yes,1
767,44,Male,72,117.38218602048451,8517.380588753937,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,Yes,Yes,1
768,71,Female,4,55.36624494687638,244.68443025173826,Two year,Mailed check,Fiber optic,No,No,Yes,Yes,Yes,1
769,35,Male,30,66.59506318440658,2097.393414577145,Month-to-month,Credit card,Fiber optic,Yes,Yes,Yes,Yes,Yes,0
770,72,Male,1,61.02057932728525,118.57677191032175,Two year,Electronic check,DSL,No,No,No,No,No,0
771,55,Male,12,43.75932785110354,495.6063152326783,One year,Mailed check,No,No,No,Yes,No,Yes,0
772,36,Female,17,44.06888546591899,702.8854243491849,Month-to-month,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,1
773,54,Female,20,79.42446884341851,1619.7716005450548,One year,Mailed check,Fiber optic,No,No,No,Yes,No,0
774,59,Female,65,115.61302147103946,7572.223106607755,One year,Electronic check,Fiber optic,No,Yes,No,No,Yes,1
775,54,Male,26,52.77214905895542,1511.8603062359907,Month-to-month,Electronic check,No,No,No,Yes,No,No,1
776,21,Female,15,38.36576672993911,694.6038054430962,Two year,Credit card,No,Yes,No,Yes,Yes,Yes,0
777,34,Male,39,73.18258160316161,2799.973381872586,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,0
778,41,Female,72,22.934495140851613,1641.08302212859,Month-to-month,Electronic check,DSL,No,No,No,No,No,0
779,43,Male,1,68.64153359498638,135.74331408676338,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,No,No,1
780,54,Male,72,51.92561198061662,3845.443840410294,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,Yes,1
781,47,Male,2,73.46814395459688,240.83323477967298,Month-to-month,Electronic check,DSL,No,No,Yes,No,Yes,1
782,24,Female,40,83.3124742653416,3326.11118733053,Two year,Bank transfer,DSL,No,Yes,No,No,No,1
783,50,Female,7,73.9074805484327,391.9500985961773,Month-to-month,Electronic check,Fiber optic,Yes,No,No,No,No,1
784,54,Female,3,60.84959432326376,82.65514534523213,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,No,Yes,1
785,53,Male,13,60.5298060244029,814.1508297491791,One year,Mailed check,Fiber optic,No,No,No,Yes,Yes,0
786,61,Male,24,42.824300591689294,1062.0057721429778,Two year,Credit card,DSL,No,No,No,No,Yes,0
787,57,Female,11,66.361309213237,620.1064640021685,Two year,Credit card,Fiber optic,No,No,No,No,Yes,0
788,51,Female,1,37.06104478692361,41.518005875850776,One year,Electronic check,Fiber optic,No,No,No,No,Yes,0
789,43,Female,21,55.02326486827392,1218.6109979309308,Two year,Mailed check,DSL,No,No,No,Yes,Yes,0
790,20,Male,55,51.132978191622634,2697.1911347885302,One year,Mailed check,DSL,No,No,Yes,Yes,Yes,0
791,51,Male,11,89.73977640157074,1097.6372605977197,Two year,Electronic check,No,Yes,No,No,Yes,No,0
792,48,Male,5,104.62541046219297,485.3739374549824,One year,Credit card,Fiber optic,No,Yes,No,Yes,Yes,1
793,49,Male,14,50.839017131350936,837.5075510965781,Month-to-month,Credit card,DSL,No,No,No,Yes,Yes,1
794,25,Male,1,20.0,20.0,Month-to-month,Mailed check,No,No,No,Yes,No,Yes,0
795,28,Female,41,58.35595720485834,2289.931697110774,One year,Bank transfer,DSL,No,No,No,No,Yes,1
796,60,Male,42,58.07093057707849,2393.165385253125,Month-to-month,Electronic check,No,No,No,No,No,Yes,0
797,44,Male,21,72.51763204389448,1513.3554606140522,Month-to-month,Bank transfer,DSL,No,Yes,No,No,No,1
798,55,Male,10,52.48400584351897,485.99206775804157,One year,Credit card,DSL,Yes,No,Yes,No,Yes,0
799,45,Male,38,68.28494339383332,2573.2277068083545,Two year,Bank transfer,Fiber optic,No,Yes,No,No,Yes,0
800,45,Male,19,63.04019109448764,1231.160145762884,Month-to-month,Electronic check,DSL,No,No,Yes,Yes,Yes,0
801,59,Female,41,86.23892758610958,3518.678094050853,One year,Bank transfer,Fiber optic,Yes,No,No,Yes,Yes,1
802,37,Male,23,32.767603703756905,747.0436457912081,One year,Mailed check,Fiber optic,Yes,No,No,No,Yes,1
803,46,Male,36,36.968183468964654,1159.9319649624679,Two year,Bank transfer,No,No,No,Yes,Yes,Yes,0
804,38,Male,21,90.4924889521233,1939.5120695956366,Two year,Mailed check,Fiber optic,Yes,No,Yes,No,Yes,0
805,38,Female,12,43.808959058986524,516.7871789386716,One year,Mailed check,Fiber optic,No,No,No,Yes,No,0
806,40,Female,72,79.37299349858426,5875.884829946354,One year,Bank transfer,DSL,No,No,Yes,No,No,0
807,48,Female,18,53.872741381193116,875.7528281360803,Month-to-month,Credit card,DSL,No,Yes,No,No,Yes,1
808,37,Male,22,64.50858093958585,1238.3592478209373,One year,Electronic check,Fiber optic,No,No,No,No,No,0
809,63,Female,5,75.30149814112089,438.3143400986086,One year,Credit card,DSL,No,No,Yes,Yes,No,1
810,31,Male,23,63.08621535322877,1485.6356549555617,Two year,Bank transfer,Fiber optic,No,No,No,Yes,No,1
811,42,Male,20,35.54298875818221,610.0164731105297,One year,Bank transfer,Fiber optic,No,No,Yes,No,Yes,0
812,38,Female,4,59.405671371907786,84.64778998722198,Month-to-month,Credit card,DSL,No,No,No,No,No,1
813,66,Male,1,90.09036745800728,243.83004052643628,One year,Mailed check,Fiber optic,Yes,Yes,Yes,No,No,1
814,47,Male,22,57.21851296991636,1400.2183243988381,Month-to-month,Credit card,DSL,Yes,Yes,No,No,Yes,1
815,60,Male,34,65.82622246322092,1989.3458878788979,Month-to-month,Electronic check,Fiber optic,Yes,No,No,No,Yes,0
816,22,Female,17,68.72148400647676,1122.4429251844547,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,No,1
817,49,Male,6,59.78101882169791,525.1053184085774,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,No,No,0
818,58,Male,26,55.447030038883454,1394.0165252331833,Two year,Credit card,DSL,No,No,Yes,Yes,Yes,0
819,46,Female,2,76.12192585391212,103.18262830515897,Month-to-month,Credit card,Fiber optic,No,No,No,Yes,No,1
820,60,Male,13,71.97646541812675,907.418117672711,Month-to-month,Bank transfer,DSL,No,No,No,No,Yes,0
821,37,Male,4,95.19754461068555,268.7004810659263,Two year,Bank transfer,Fiber optic,No,Yes,Yes,No,Yes,1
822,66,Female,4,83.11295231413038,161.9742348337171,Month-to-month,Mailed check,Fiber optic,No,No,Yes,No,Yes,1
823,79,Male,5,91.00910424995293,560.3002523232395,Month-to-month,Credit card,Fiber optic,No,No,Yes,Yes,Yes,1
824,39,Male,11,69.77667011471938,583.2496806371456,Month-to-month,Mailed check,No,No,No,No,Yes,No,1
825,38,Male,1,31.77901741735961,56.5061626282352,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,No,Yes,1
826,66,Male,12,77.79356465954966,1022.1807251903609,Month-to-month,Bank transfer,DSL,No,No,Yes,Yes,No,1
827,68,Male,17,90.81754194546313,1398.7755831827574,Month-to-month,Bank transfer,DSL,No,No,Yes,No,Yes,0
828,37,Female,15,39.65209629748328,502.3546042027421,One year,Mailed check,No,No,No,No,Yes,Yes,0
829,38,Female,11,48.5846872069875,655.7494781160216,Month-to-month,Credit card,DSL,Yes,No,Yes,No,Yes,1
830,40,Female,43,68.9166083706489,3016.7033319606066,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,0
831,24,Female,3,72.34791757407541,155.3151820343375,Two year,Credit card,Fiber optic,No,Yes,Yes,Yes,No,0
832,31,Male,16,80.7236358177546,1411.8030734201907,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,Yes,1
833,29,Male,1,64.90534730436838,185.5589196497986,Two year,Bank transfer,Fiber optic,Yes,No,No,No,No,1
834,33,Male,1,70.4118121560723,97.31708145764301,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,No,Yes,1
835,44,Male,20,43.57666431694251,781.517263551484,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,No,Yes,0
836,48,Male,20,23.62892051839448,431.23354002071005,One year,Credit card,No,Yes,No,No,No,Yes,0
837,68,Female,50,111.76260502657507,5616.768925724293,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,No,1
838,30,Female,19,42.52279698032387,789.0736597114047,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,0
839,59,Male,72,58.4616411953758,4303.133883890542,One year,Mailed check,Fiber optic,No,No,Yes,No,No,0
840,41,Male,1,77.60096966303131,77.60096966303131,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,No,1
841,44,Male,2,120.0,120.0,One year,Credit card,No,No,No,No,No,Yes,1
842,55,Female,1,32.325762848579586,50.412873996822825,Two year,Electronic check,DSL,No,No,No,No,Yes,1
843,28,Male,4,55.8490668500106,174.24182601935195,Month-to-month,Mailed check,DSL,No,No,No,Yes,Yes,1
844,50,Male,18,72.80872883952588,1247.8522576416917,One year,Electronic check,No,Yes,No,No,No,No,1
845,47,Male,24,78.61075871841672,1709.8525373245616,One year,Bank transfer,Fiber optic,No,No,Yes,Yes,Yes,0
846,52,Female,1,90.78127092590988,92.73585540572806,Two year,Mailed check,DSL,Yes,No,Yes,Yes,Yes,0
847,49,Male,70,90.76105847170787,6347.998582219474,Two year,Electronic check,Fiber optic,No,No,No,No,Yes,0
848,80,Female,44,91.99863366158218,4113.28777930479,Two year,Mailed check,No,Yes,No,No,No,No,0
849,35,Female,8,46.33052684439283,377.53482806723986,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,No,1
850,37,Female,1,67.12903796158241,67.12903796158241,One year,Credit card,Fiber optic,No,Yes,No,No,No,1
851,35,Female,4,64.87515345272128,377.2006774899188,Month-to-month,Electronic check,DSL,No,No,No,No,No,0
852,36,Female,3,119.22834220007181,226.43829625536046,Month-to-month,Bank transfer,No,No,No,Yes,Yes,Yes,1
853,35,Female,3,34.47336634338341,157.05902091490785,Two year,Credit card,Fiber optic,No,No,Yes,No,Yes,0
854,62,Male,17,91.82705523943987,1393.945222590943,Month-to-month,Credit card,No,No,No,No,No,No,1
855,66,Male,6,59.26722661905724,271.7671717142627,Two year,Credit card,DSL,No,No,Yes,No,No,1
856,36,Male,10,71.78729444056835,596.6072311433521,Month-to-month,Credit card,DSL,Yes,Yes,Yes,Yes,Yes,1
857,32,Female,72,69.84215873181019,5106.829682235525,Two year,Mailed check,Fiber optic,No,No,Yes,No,Yes,0
858,52,Male,27,43.71527909539962,1173.7715122162504,Month-to-month,Bank transfer,DSL,No,No,Yes,No,No,1
859,36,Female,71,71.47922471298287,5073.674630162486,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,Yes,0
860,54,Female,3,71.65678712184211,104.29706259258126,Month-to-month,Mailed check,No,No,No,No,Yes,Yes,1
861,48,Female,11,91.43067003196865,975.7680207583661,One year,Credit card,Fiber optic,No,Yes,No,Yes,No,1
862,22,Male,19,58.44352868039118,1034.0805145965212,Month-to-month,Bank transfer,No,No,Yes,No,Yes,No,1
863,68,Female,1,51.82701021758137,90.17251170300297,One year,Bank transfer,Fiber optic,Yes,No,No,Yes,Yes,1
864,71,Female,1,33.97453760239414,33.97453760239414,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,No,Yes,0
865,35,Male,26,62.21397650268514,1750.5428255903212,Month-to-month,Electronic check,No,Yes,No,Yes,Yes,Yes,1
866,39,Male,24,58.76652559514454,1242.8385693210596,Month-to-month,Credit card,Fiber optic,Yes,No,No,No,No,1
867,49,Female,12,49.04712623519644,507.91353157670113,Month-to-month,Mailed check,Fiber optic,No,Yes,No,No,No,1
868,50,Female,16,46.85823292254054,917.4517777572582,Two year,Electronic check,Fiber optic,Yes,No,Yes,No,No,0
869,54,Male,12,66.23207287377537,751.2709996891009,Two year,Credit card,Fiber optic,No,No,Yes,No,Yes,0
870,75,Male,1,45.00838240285709,45.00838240285709,Month-to-month,Mailed check,DSL,No,No,No,Yes,Yes,1
871,42,Male,9,55.8380387314517,524.4495048368321,One year,Credit card,No,Yes,No,Yes,No,No,1
872,33,Female,4,60.52111073699889,194.54521872654135,One year,Bank transfer,No,No,No,No,No,Yes,0
873,24,Male,2,55.91952648480943,55.91952648480943,Month-to-month,Mailed check,Fiber optic,No,No,Yes,Yes,No,1
874,34,Male,72,56.71486929244714,3973.883507976322,Month-to-month,Credit card,Fiber optic,Yes,Yes,Yes,Yes,No,0
875,44,Male,21,26.615891816704714,835.7710887133933,One year,Bank transfer,Fiber optic,No,No,No,Yes,Yes,0
876,71,Female,31,120.0,3694.8448099815864,Month-to-month,Mailed check,Fiber optic,Yes,No,No,Yes,No,0
877,37,Male,9,109.88715114494481,796.4276242712156,Month-to-month,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,0
878,48,Male,11,49.538415914778206,694.2935509631136,Month-to-month,Credit card,No,No,No,Yes,Yes,No,1
879,44,Male,6,74.31429023212412,506.99283190380186,One year,Electronic check,Fiber optic,No,No,No,Yes,Yes,1
880,62,Male,2,86.94227779007396,97.23791247816914,Month-to-month,Credit card,DSL,Yes,No,No,No,No,1
881,80,Male,4,87.35032204732846,256.08937932069966,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,No,1
882,37,Female,38,42.06165875880138,1665.6903124502753,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,No,Yes,0
883,37,Female,27,95.58203318971735,2556.0230633734227,Month-to-month,Credit card,No,No,Yes,Yes,No,Yes,1
884,60,Female,19,54.826286376698,849.101659312752,Month-to-month,Electronic check,DSL,Yes,Yes,No,No,Yes,0
885,55,Male,15,40.112696413080336,780.4144426566719,Two year,Bank transfer,DSL,No,No,No,Yes,Yes,0
886,72,Female,61,71.14001775561029,4296.142036870631,Month-to-month,Credit card,No,No,Yes,Yes,No,No,0
887,53,Female,1,73.6384469988146,223.19562064705724,One year,Credit card,DSL,Yes,No,Yes,Yes,Yes,1
888,39,Female,7,119.1196035694047,961.6807207824044,Month-to-month,Bank transfer,No,No,Yes,Yes,No,Yes,1
889,53,Male,10,50.05511511313773,400.4501966830959,One year,Bank transfer,No,No,No,No,No,Yes,1
890,61,Male,36,76.72032621085535,2865.2507300271072,One year,Credit card,Fiber optic,No,No,Yes,Yes,Yes,0
891,57,Female,72,71.168270319718,5058.971208033328,Month-to-month,Credit card,DSL,No,No,Yes,Yes,No,1
892,52,Female,6,73.62801095632518,255.09800705755694,Two year,Credit card,Fiber optic,No,Yes,No,Yes,Yes,0
893,61,Male,49,25.043164425715794,1184.6552402578598,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,No,0
894,62,Male,42,39.07230141406741,1680.8004095684591,Two year,Credit card,Fiber optic,Yes,No,Yes,Yes,No,0
895,65,Female,6,48.65657778315742,245.66580189931074,Month-to-month,Mailed check,Fiber optic,No,No,No,No,Yes,1
896,54,Male,12,74.27896822671391,860.6427846280568,Two year,Electronic check,Fiber optic,No,No,Yes,Yes,No,0
897,42,Female,12,44.428746428593044,647.5015616359777,One year,Mailed check,DSL,No,No,No,No,Yes,0
898,47,Male,72,91.86202924641736,6624.715503771059,Two year,Electronic check,No,No,No,No,No,Yes,0
899,63,Female,4,105.20706199024082,336.498416832468,One year,Electronic check,No,No,Yes,No,No,Yes,0
900,32,Female,38,76.60011055522371,2981.0072334652336,Month-to-month,Electronic check,No,No,No,No,No,Yes,0
901,50,Male,9,109.87285699506054,1008.6232696509695,One year,Electronic check,Fiber optic,No,No,Yes,No,No,0
902,39,Female,31,62.751561882854254,1693.1379382222776,Two year,Bank transfer,Fiber optic,No,Yes,No,No,Yes,0
903,45,Female,13,51.41428120501582,711.2209470423504,Two year,Electronic check,DSL,Yes,No,Yes,No,Yes,0
904,64,Female,20,102.74029435636143,2093.9887578988387,Month-to-month,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,1
905,47,Male,42,61.531248089778835,2586.3245327287973,One year,Electronic check,Fiber optic,No,No,No,No,Yes,0
906,45,Male,39,83.05273910500846,3328.2268832022874,Month-to-month,Electronic check,No,No,Yes,No,No,No,1
907,24,Male,48,66.93219491868182,3145.505997664077,One year,Electronic check,No,No,No,No,No,Yes,1
908,56,Female,1,67.7164887780867,101.3664676601768,Month-to-month,Bank transfer,No,Yes,No,Yes,No,No,0
909,54,Male,28,28.817663559860986,650.1986425593723,Month-to-month,Credit card,No,No,Yes,No,Yes,No,0
910,77,Female,3,36.85320728919939,151.26866020748133,Two year,Credit card,No,No,Yes,Yes,No,Yes,0
911,40,Female,12,92.67731938317337,1307.43380215207,Month-to-month,Credit card,DSL,No,No,No,No,No,1
912,48,Male,19,57.427911831931326,991.6446895599411,One year,Electronic check,No,No,No,Yes,Yes,Yes,0
913,48,Male,12,58.34535060119309,624.1639940155395,One year,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,0
914,68,Female,17,69.58848684079399,1112.0027320043428,Month-to-month,Electronic check,DSL,No,No,Yes,Yes,Yes,0
915,43,Female,72,71.77132738675418,5180.53539442646,Month-to-month,Credit card,DSL,No,No,No,No,Yes,1
916,49,Male,3,81.7909883662085,139.06933781325367,One year,Electronic check,Fiber optic,No,No,Yes,No,No,1
